Timestamp,Name,Location,Price
805860,Mies Haber_Ruscella,Brew've Been Served,12.77
806040,Flecha_Sven,Brew've Been Served,83.44
806040,Forluniau_Carla,Coffee Cameleon,9.69
806100,Lais_Cornelia,Brew've Been Served,85.91
806160,Vann_Edvard,Brew've Been Served,97.25
806160,Vann_Isia,Brew've Been Served,90.72
806340,Hawelon_Claudio,Abila Airport,4039.36
806460,Herrero_Kanon,Brew've Been Served,5.89
806460,Resumir_Felix,Brew've Been Served,5.31
806760,Ribera_Anda,Hallowed Grounds,9.34
806940,Bodrogi_Loreto,Brew've Been Served,14.45
806940,Ferro_Inga,Brew've Been Served,3.03
807060,Nubarron_Adra,Coffee Cameleon,13.25
807420,Coginian_Dante,Brew've Been Served,8.47
807420,Mies_Minke,Brew've Been Served,12.64
807600,Lagos_Linda,Brew've Been Served,14.36
810540,Hawelon_Claudio,Carlyle Chemical Inc.,227.81
811800,Barranco_Ingrid,Kronos Mart,203.91
813600,Morluniau_Cecilia,Nationwide Refinery,1552.82
816000,Hawelon_Claudio,Nationwide Refinery,2302.73
820140,Morluniau_Cecilia,Stewart and Sons Fabrication,4074.1
820800,Azada_Lars,Bean There Done That,15.39
820800,Balas_Felix,Bean There Done That,3.92
820800,Barranco_Ingrid,Brewed Awakenings,13.82
820800,Baza_Isak,Jack's Magical Beans,15.69
820800,Borrasca_Isande,Brewed Awakenings,6.17
820800,Calzas_Axel,Bean There Done That,13.41
820800,Campo-Corrente_Ada,Brewed Awakenings,13.9
820800,Cazar_Gustav,Bean There Done That,18.67
820800,Frente_Vira,Bean There Done That,9.3
820800,Orilla_Elsa,Jack's Magical Beans,16.29
820800,Strum_Orhan,Jack's Magical Beans,5.46
820800,Vasco-Pais_Willem,Jack's Magical Beans,8.22
821400,Hawelon_Claudio,Stewart and Sons Fabrication,4195.49
824880,Tempestad_Brand,Chostus Hotel,133.25
825060,Borrasca_Isande,Chostus Hotel,197.41
825120,Strum_Orhan,Guy's Gyros,36.44
825360,Alcazar_Lucas,Ouzeri Elian,30.71
825600,Vann_Edvard,Hippokampos,79.26
825900,Fusil_Stenig,Guy's Gyros,26.76
826020,Bergen_Linnea,Guy's Gyros,15.93
826140,Baza_Isak,Abila Zacharo,113.33
826200,Barranco_Ingrid,Katerinas Café,34.76
826200,Lagos_Varja,Kalami Kafenion,35.69
826500,Azada_Lars,Gelatogalore,26.15
826500,Bodrogi_Loreto,Ouzeri Elian,35.24
826500,Orilla_Elsa,Kalami Kafenion,101.5
826560,Onda_Marin,Abila Zacharo,36.73
826560,Vann_Isia,Katerinas Café,25.36
826680,Flecha_Sven,Guy's Gyros,26.68
826680,Forluniau_Carla,Katerinas Café,21.22
826800,Vasco-Pais_Willem,Hippokampos,32.01
827040,Lagos_Linda,Guy's Gyros,38.15
827040,Osvaldo_Hennie,Ouzeri Elian,20.46
827100,Mies Haber_Ruscella,Kalami Kafenion,27.48
827160,Pantanal_Rachel,Abila Zacharo,31.34
827220,Balas_Felix,Guy's Gyros,31.5
827220,Frente_Vira,Katerinas Café,25.62
827220,Nubarron_Adra,Katerinas Café,24.33
827400,Calzas_Axel,Ouzeri Elian,15.25
827520,Cazar_Gustav,Guy's Gyros,31.05
827580,Mies_Minke,Kalami Kafenion,24.3
827820,Arpa_Emile,Guy's Gyros,16.34
827820,Lais_Cornelia,Ouzeri Elian,24.74
827880,Resumir_Felix,Hippokampos,39.89
827940,Dedos_Lidelse,Abila Zacharo,8.22
828060,Orilla_Kare,Abila Zacharo,16.12
828180,Ferro_Inga,Abila Zacharo,36.38
828420,Awelon_Varro,Hippokampos,11.61
828420,Frente_Birgitta,Ouzeri Elian,30.93
828480,Cocinaro_Hideki,Katerinas Café,77.62
828540,Ribera_Anda,Abila Zacharo,9.32
828660,Coginian_Dante,Gelatogalore,32.19
829200,Bramar_Mat,Hippokampos,10.16
830460,Vann_Edvard,Octavio's Office Supplies,139.72
835620,Bergen_Linnea,Octavio's Office Supplies,64.51
845520,Baza_Isak,Ouzeri Elian,19.92
845820,Calixto_Nils,Frydos Autosupply n' More,98.39
848700,Fusil_Stenig,Guy's Gyros,23.61
848760,Azada_Lars,Hippokampos,48.22
849000,Arpa_Emile,Katerinas Café,19.57
849240,Vann_Edvard,Guy's Gyros,27.78
849360,Awelon_Varro,Hippokampos,19.88
849360,Ovan_Bertrand,Katerinas Café,21.89
849720,Coginian_Dante,Frydos Autosupply n' More,43.65
850080,Osvaldo_Hennie,Katerinas Café,15.76
850140,Barranco_Ingrid,Hippokampos,70.48
850140,Lagos_Linda,Katerinas Café,8.14
850140,Resumir_Felix,Guy's Gyros,29.81
850260,Frente_Vira,Albert's Fine Clothing,126.13
850500,Flecha_Sven,Frydos Autosupply n' More,237.08
850620,Ferro_Inga,Shoppers' Delight,279.53
850800,Cocinaro_Hideki,Guy's Gyros,35.54
850980,Bodrogi_Loreto,Guy's Gyros,37.37
852120,Mies Haber_Ruscella,Katerinas Café,21.28
852600,Campo-Corrente_Ada,Hippokampos,17.21
853860,Vann_Isia,Roberts and Sons,241.2
853980,Lais_Cornelia,Guy's Gyros,25.81
854220,Strum_Orhan,Hippokampos,27.0
854880,Mies_Minke,General Grocer,227.28
858060,Vasco-Pais_Willem,Hippokampos,79.97
911940,Strum_Orhan,Katerinas Café,45.22
912180,Forluniau_Carla,Katerinas Café,45.21
912720,Frente_Vira,Katerinas Café,29.1
912720,Onda_Marin,Abila Zacharo,54.82
912780,Borrasca_Isande,Abila Zacharo,89.54
912900,Frente_Birgitta,Gelatogalore,17.31
912960,Mies_Minke,Hippokampos,103.38
913020,Alcazar_Lucas,Hippokampos,75.62
913020,Ribera_Anda,Hippokampos,82.23
913200,Arpa_Emile,Ouzeri Elian,19.11
913380,Lagos_Varja,Katerinas Café,71.65
913620,Barranco_Ingrid,Hippokampos,31.1
913800,Cazar_Gustav,Katerinas Café,23.45
913860,Bergen_Linnea,Abila Zacharo,32.02
914340,Bodrogi_Loreto,Gelatogalore,18.74
914940,Awelon_Varro,Kalami Kafenion,35.66
915360,Cocinaro_Hideki,Kalami Kafenion,39.36
915420,Nubarron_Adra,Katerinas Café,26.02
915540,Resumir_Felix,Abila Zacharo,45.2
918900,Frente_Birgitta,Shoppers' Delight,157.45
919200,Forluniau_Carla,Shoppers' Delight,238.52
919860,Arpa_Emile,General Grocer,78.02
921600,Onda_Marin,Roberts and Sons,256.24
921660,Mies_Minke,Albert's Fine Clothing,211.47
922140,Barranco_Ingrid,Frydos Autosupply n' More,52.73
923040,Vann_Edvard,Ahaggo Museum,89.32
926160,Tempestad_Brand,Ahaggo Museum,52.14
932880,Frente_Birgitta,Katerinas Café,55.67
933420,Ferro_Inga,Kalami Kafenion,23.86
933660,Baza_Isak,Ouzeri Elian,69.36
933960,Barranco_Ingrid,Hippokampos,66.21
934020,Strum_Orhan,Albert's Fine Clothing,105.33
934020,Tempestad_Brand,Hippokampos,32.63
934140,Vann_Edvard,Hippokampos,63.21
934260,Nubarron_Adra,Katerinas Café,33.18
934320,Ribera_Anda,Katerinas Café,20.71
934380,Calzas_Axel,Hippokampos,11.13
934440,Fusil_Stenig,Guy's Gyros,55.36
934800,Borrasca_Isande,Katerinas Café,57.36
935040,Alcazar_Lucas,Shoppers' Delight,149.2
935100,Campo-Corrente_Ada,Hippokampos,63.21
935400,Calixto_Nils,Katerinas Café,12.55
935460,Onda_Marin,Katerinas Café,45.68
935520,Lagos_Linda,Katerinas Café,15.72
935580,Balas_Felix,Hippokampos,67.37
935820,Lais_Cornelia,Guy's Gyros,36.2
936000,Bramar_Mat,Katerinas Café,25.76
936240,Herrero_Kanon,Kalami Kafenion,50.2
936240,Pantanal_Rachel,Ouzeri Elian,16.69
936360,Coginian_Dante,Katerinas Café,52.45
936360,Flecha_Sven,Guy's Gyros,33.65
936540,Vann_Isia,Guy's Gyros,16.33
936780,Mies Haber_Ruscella,Frydos Autosupply n' More,211.15
936780,Osvaldo_Hennie,Katerinas Café,9.78
936900,Ovan_Bertrand,Frydos Autosupply n' More,114.98
937320,Arpa_Emile,Frydos Autosupply n' More,236.25
937380,Azada_Lars,Hippokampos,70.23
937440,Forluniau_Carla,Katerinas Café,94.68
937560,Resumir_Felix,Frydos Autosupply n' More,261.0
937620,Awelon_Varro,Hippokampos,69.8
937800,Cocinaro_Hideki,Kalami Kafenion,46.78
938760,Dedos_Lidelse,Katerinas Café,57.6
963540,Strum_Orhan,Kronos Mart,277.26
997380,Campo-Corrente_Ada,Ouzeri Elian,38.55
998220,Mies Haber_Ruscella,Ouzeri Elian,98.45
998700,Nubarron_Adra,Hippokampos,12.55
998880,Ferro_Inga,Ouzeri Elian,24.72
999000,Onda_Marin,Ouzeri Elian,72.32
999060,Resumir_Felix,Guy's Gyros,34.74
999120,Strum_Orhan,Ouzeri Elian,117.22
999300,Awelon_Varro,Hippokampos,29.2
999600,Herrero_Kanon,Gelatogalore,20.09
999900,Tempestad_Brand,Abila Zacharo,11.2
999900,Vasco-Pais_Willem,Desafio Golf Course,129.33
1000320,Borrasca_Isande,Kalami Kafenion,54.36
1000440,Calixto_Nils,Hippokampos,8.54
1000500,Orilla_Kare,Kalami Kafenion,14.59
1001040,Dedos_Lidelse,Hippokampos,12.57
1001160,Alcazar_Lucas,Hippokampos,71.99
1001580,Barranco_Ingrid,Desafio Golf Course,220.77
1001640,Campo-Corrente_Ada,Desafio Golf Course,198.46
1001760,Arpa_Emile,Guy's Gyros,30.47
1005000,Onda_Marin,Shoppers' Delight,135.78
1005840,Herrero_Kanon,Shoppers' Delight,86.22
1006320,Ferro_Inga,Shoppers' Delight,204.37
1007160,Awelon_Varro,General Grocer,159.3
1007340,Nubarron_Adra,Albert's Fine Clothing,195.81
1008480,Ovan_Bertrand,Shoppers' Delight,51.5
1009620,Resumir_Felix,Ahaggo Museum,120.2
1019880,Calixto_Nils,Katerinas Café,12.64
1020060,Bergen_Linnea,Katerinas Café,11.81
1020120,Cazar_Gustav,Hippokampos,27.15
1020360,Cocinaro_Hideki,Guy's Gyros,42.32
1020360,Flecha_Sven,Shoppers' Delight,211.03
1020540,Azada_Lars,Hippokampos,66.63
1020720,Bodrogi_Loreto,Guy's Gyros,34.41
1020900,Frente_Vira,Hippokampos,49.23
1020960,Vann_Isia,Guy's Gyros,12.32
1021380,Mies Haber_Ruscella,Katerinas Café,40.94
1021440,Campo-Corrente_Ada,Hippokampos,26.79
1021620,Orilla_Kare,Katerinas Café,17.36
1021800,Herrero_Kanon,Gelatogalore,36.2
1021860,Strum_Orhan,Hippokampos,52.21
1021920,Lais_Cornelia,Frydos Autosupply n' More,88.93
1022280,Calzas_Axel,Albert's Fine Clothing,63.36
1022340,Baza_Isak,Ouzeri Elian,55.55
1022640,Arpa_Emile,Katerinas Café,39.3
1022700,Balas_Felix,Hippokampos,78.21
1023060,Ovan_Bertrand,Katerinas Café,67.14
1023120,Osvaldo_Hennie,Katerinas Café,15.37
1023180,Nubarron_Adra,Katerinas Café,39.55
1023300,Borrasca_Isande,Hippokampos,69.41
1023420,Lagos_Linda,Katerinas Café,16.34
1024500,Bramar_Mat,Katerinas Café,40.25
1024680,Barranco_Ingrid,Hippokampos,63.32
1024980,Coginian_Dante,Frydos Autosupply n' More,161.96
1025280,Dedos_Lidelse,Katerinas Café,87.09
1047600,Mies Haber_Ruscella,Kronos Mart,147.3
1058640,Alcazar_Lucas,Daily Dealz,2.01
1063920,Calixto_Nils,Hallowed Grounds,9.16
1064160,Lais_Cornelia,Brew've Been Served,16.39
1064280,Flecha_Sven,Brew've Been Served,8.04
1064400,Ovan_Bertrand,Coffee Cameleon,19.93
1064400,Tempestad_Brand,Brew've Been Served,8.0
1064520,Onda_Marin,Hallowed Grounds,3.02
1064580,Fusil_Stenig,Brew've Been Served,24.18
1064580,Orilla_Kare,Hallowed Grounds,13.68
1064580,Vann_Edvard,Brew've Been Served,18.71
1064640,Osvaldo_Hennie,Hallowed Grounds,5.85
1065180,Vann_Isia,Brew've Been Served,19.64
1065240,Cocinaro_Hideki,Hallowed Grounds,19.18
1065300,Forluniau_Carla,Coffee Cameleon,17.49
1065300,Mies Haber_Ruscella,Brew've Been Served,6.08
1065360,Bramar_Mat,Brew've Been Served,9.53
1065420,Lagos_Varja,Brew've Been Served,78.23
1065420,Ribera_Anda,Hallowed Grounds,6.32
1065600,Lagos_Linda,Brew've Been Served,13.37
1065660,Fusil_Stenig,Kronos Mart,159.06
1065720,Bergen_Linnea,Coffee Cameleon,4.88
1065840,Mies_Minke,Brew've Been Served,16.05
1065960,Pantanal_Rachel,Hallowed Grounds,55.96
1066020,Herrero_Kanon,Brew've Been Served,11.49
1066320,Nubarron_Adra,Coffee Cameleon,17.76
1066500,Hafon_Albina,Abila Airport,3617.47
1066860,Resumir_Felix,Brew've Been Served,13.19
1066920,Ferro_Inga,Brew've Been Served,6.69
1066980,Coginian_Dante,Brew've Been Served,19.89
1069080,Hafon_Albina,Kronos Pipe and Irrigation,2892.74
1073520,Morluniau_Cecilia,Nationwide Refinery,204.58
1074000,Hafon_Albina,Maximum Iron and Steel,689.85
1080000,Awelon_Varro,Coffee Shack,4.09
1080000,Azada_Lars,Bean There Done That,7.93
1080000,Balas_Felix,Bean There Done That,98.02
1080000,Barranco_Ingrid,Brewed Awakenings,12.69
1080000,Baza_Isak,Jack's Magical Beans,18.31
1080000,Borrasca_Isande,Brewed Awakenings,56.4
1080000,Calzas_Axel,Bean There Done That,19.56
1080000,Campo-Corrente_Ada,Brewed Awakenings,16.25
1080000,Cazar_Gustav,Bean There Done That,5.54
1080000,Dedos_Lidelse,Bean There Done That,10.37
1080000,Frente_Birgitta,Bean There Done That,15.24
1080000,Frente_Vira,Bean There Done That,18.59
1080000,Hafon_Albina,Carlyle Chemical Inc.,1718.96
1080000,Orilla_Elsa,Jack's Magical Beans,5.22
1080000,Strum_Orhan,Jack's Magical Beans,9.64
1080000,Vasco-Pais_Willem,Jack's Magical Beans,17.52
1080660,Mies_Henk,Abila Airport,4417.03
1081620,Mies_Minke,Hippokampos,17.17
1083300,Hafon_Albina,Ouzeri Elian,19.82
1083780,Strum_Orhan,Gelatogalore,32.83
1084680,Alcazar_Lucas,U-Pump,55.25
1084740,Campo-Corrente_Ada,Gelatogalore,46.45
1084800,Fusil_Stenig,Abila Zacharo,79.95
1084860,Herrero_Kanon,Abila Zacharo,64.5
1084980,Forluniau_Carla,Katerinas Café,38.98
1085040,Bergen_Linnea,Hippokampos,35.73
1085220,Tempestad_Brand,Abila Zacharo,8.72
1085280,Alcazar_Lucas,Hippokampos,30.51
1085580,Borrasca_Isande,Guy's Gyros,27.49
1085640,Baza_Isak,Katerinas Café,26.15
1085640,Cazar_Gustav,Abila Zacharo,27.3
1085640,Vann_Isia,Hippokampos,59.9
1085760,Osvaldo_Hennie,Katerinas Café,17.21
1085820,Vann_Edvard,Ouzeri Elian,95.03
1085940,Nubarron_Adra,Guy's Gyros,37.37
1086000,Dedos_Lidelse,Katerinas Café,8.29
1086000,Vasco-Pais_Willem,Guy's Gyros,29.25
1086060,Azada_Lars,Gelatogalore,36.93
1086120,Balas_Felix,Abila Zacharo,11.99
1086480,Bodrogi_Loreto,Abila Zacharo,116.32
1086480,Onda_Marin,Ouzeri Elian,8.32
1086480,Orilla_Kare,Katerinas Café,24.26
1086600,Flecha_Sven,Hippokampos,91.97
1086660,Ferro_Inga,Abila Zacharo,17.41
1086660,Lagos_Linda,Guy's Gyros,21.03
1086720,Ovan_Bertrand,Katerinas Café,29.55
1086900,Lais_Cornelia,Kalami Kafenion,20.33
1087200,Awelon_Varro,Guy's Gyros,38.07
1087200,Coginian_Dante,Gelatogalore,36.24
1087260,Pantanal_Rachel,Gelatogalore,117.17
1087440,Frente_Birgitta,Hippokampos,25.09
1087560,Calzas_Axel,Ouzeri Elian,29.75
1087980,Resumir_Felix,Guy's Gyros,12.76
1088460,Bramar_Mat,Hippokampos,26.96
1089180,Arpa_Emile,Guy's Gyros,116.87
1097760,Mies_Henk,Abila Airport,2228.08
1106400,Alcazar_Lucas,Frydos Autosupply n' More,10000.0
1106820,Bodrogi_Loreto,Shoppers' Delight,216.43
1107000,Alcazar_Lucas,Ouzeri Elian,28.75
1107660,Arpa_Emile,Frydos Autosupply n' More,188.57
1108200,Ovan_Bertrand,Katerinas Café,89.83
1108740,Lagos_Linda,Frydos Autosupply n' More,64.6
1108740,Ribera_Anda,Katerinas Café,30.84
1109340,Vann_Isia,Guy's Gyros,22.34
1109460,Vann_Edvard,Guy's Gyros,20.47
1109700,Flecha_Sven,Guy's Gyros,36.89
1109880,Ferro_Inga,Guy's Gyros,15.84
1110240,Nubarron_Adra,Katerinas Café,35.7
1110780,Onda_Marin,Katerinas Café,91.36
1110900,Barranco_Ingrid,Albert's Fine Clothing,288.0
1110900,Vasco-Pais_Willem,Hippokampos,29.22
1111320,Azada_Lars,Hippokampos,31.59
1111320,Cazar_Gustav,Albert's Fine Clothing,49.48
1111320,Herrero_Kanon,Guy's Gyros,88.57
1111380,Pantanal_Rachel,Ouzeri Elian,21.83
1111440,Mies Haber_Ruscella,Katerinas Café,93.57
1111440,Tempestad_Brand,Guy's Gyros,15.55
1111500,Resumir_Felix,Shoppers' Delight,144.4
1111620,Bergen_Linnea,Katerinas Café,22.24
1111860,Calixto_Nils,Katerinas Café,55.82
1112340,Cocinaro_Hideki,Guy's Gyros,37.5
1112400,Dedos_Lidelse,Katerinas Café,27.59
1112880,Lais_Cornelia,Guy's Gyros,19.77
1113060,Forluniau_Carla,Frydos Autosupply n' More,202.05
1113120,Campo-Corrente_Ada,Hippokampos,31.47
1113180,Awelon_Varro,Hippokampos,32.29
1113360,Osvaldo_Hennie,Katerinas Café,33.11
1114020,Strum_Orhan,Hippokampos,99.63
1150020,Lais_Cornelia,Brew've Been Served,14.67
1150260,Vann_Edvard,Brew've Been Served,4.72
1150500,Calixto_Nils,Hallowed Grounds,10.75
1150500,Vann_Isia,Brew've Been Served,7.31
1150620,Ovan_Bertrand,Coffee Cameleon,9.8
1150800,Tempestad_Brand,Brew've Been Served,5.87
1150920,Onda_Marin,Hallowed Grounds,4.59
1151040,Arpa_Emile,Hallowed Grounds,16.67
1151100,Bramar_Mat,Brew've Been Served,14.04
1151100,Cocinaro_Hideki,Hallowed Grounds,13.0
1151100,Lagos_Varja,Brew've Been Served,10.96
1151100,Osvaldo_Hennie,Brew've Been Served,16.53
1151280,Bodrogi_Loreto,Brew've Been Served,6.45
1151520,Forluniau_Carla,Coffee Cameleon,11.67
1151580,Bergen_Linnea,Coffee Cameleon,15.63
1151580,Coginian_Dante,Brew've Been Served,9.53
1151580,Flecha_Sven,Brew've Been Served,8.24
1151580,Fusil_Stenig,Brew've Been Served,3.66
1151640,Dedos_Lidelse,Hallowed Grounds,19.99
1151640,Frente_Birgitta,Hallowed Grounds,50.21
1151760,Nubarron_Adra,Coffee Cameleon,7.84
1151880,Ferro_Inga,Brew've Been Served,11.94
1152180,Herrero_Kanon,Brew've Been Served,3.21
1152420,Mies Haber_Ruscella,Brew've Been Served,16.39
1152720,Orilla_Kare,Hallowed Grounds,39.52
1152720,Pantanal_Rachel,Hallowed Grounds,10.65
1152780,Lagos_Linda,Brew've Been Served,11.53
1152780,Resumir_Felix,Brew've Been Served,12.31
1152960,Ribera_Anda,Hallowed Grounds,6.16
1153200,Baza_Isak,Kronos Mart,58.85
1157640,Morlun_Valeria,Carlyle Chemical Inc.,3630.57
1159380,Morluniau_Cecilia,Nationwide Refinery,965.72
1162860,Hawelon_Benito,Stewart and Sons Fabrication,600.19
1165500,Morlun_Valeria,Nationwide Refinery,570.95
1166100,Morluniau_Cecilia,Stewart and Sons Fabrication,278.52
1166400,Awelon_Varro,Coffee Shack,3.63
1166400,Azada_Lars,Bean There Done That,7.28
1166400,Balas_Felix,Bean There Done That,19.37
1166400,Barranco_Ingrid,Brewed Awakenings,17.14
1166400,Borrasca_Isande,Brewed Awakenings,8.3
1166400,Calzas_Axel,Bean There Done That,14.56
1166400,Campo-Corrente_Ada,Brewed Awakenings,11.35
1166400,Cazar_Gustav,Bean There Done That,67.82
1166400,Frente_Vira,Bean There Done That,5.9
1166400,Orilla_Elsa,Jack's Magical Beans,63.36
1166400,Strum_Orhan,Jack's Magical Beans,95.7
1168200,Mies_Henk,Abila Airport,228.41
1170000,Hawelon_Benito,Nationwide Refinery,1341.01
1170360,Scozzese_Dylan,Abila Airport,3379.21
1170840,Strum_Orhan,Katerinas Café,29.12
1171020,Bergen_Linnea,Hippokampos,36.01
1171020,Borrasca_Isande,Chostus Hotel,109.54
1171260,Morlun_Valeria,Katerinas Café,34.45
1171260,Tempestad_Brand,Chostus Hotel,113.08
1171320,Frente_Vira,Katerinas Café,10.03
1171440,Balas_Felix,Kalami Kafenion,17.38
1171440,Campo-Corrente_Ada,Kalami Kafenion,15.15
1171500,Barranco_Ingrid,Hippokampos,23.69
1171920,Flecha_Sven,Gelatogalore,27.26
1171920,Nubarron_Adra,Gelatogalore,32.82
1171920,Vann_Isia,Katerinas Café,20.95
1171980,Vasco-Pais_Willem,Gelatogalore,39.17
1172040,Vann_Edvard,Katerinas Café,29.1
1172100,Lagos_Linda,Abila Zacharo,31.09
1172100,Osvaldo_Hennie,Abila Zacharo,15.26
1172160,Azada_Lars,Guy's Gyros,13.27
1172220,Bodrogi_Loreto,Hippokampos,19.07
1172220,Onda_Marin,Abila Zacharo,10.24
1172280,Fusil_Stenig,Abila Zacharo,8.41
1172400,Lagos_Varja,Ouzeri Elian,107.32
1172400,Mies Haber_Ruscella,Kalami Kafenion,33.13
1172460,Baza_Isak,Ouzeri Elian,79.58
1172460,Ovan_Bertrand,Katerinas Café,75.46
1172520,Calixto_Nils,Hippokampos,98.81
1172520,Orilla_Kare,Kalami Kafenion,23.1
1172580,Ribera_Anda,Katerinas Café,31.69
1172640,Dedos_Lidelse,Guy's Gyros,16.35
1172940,Calzas_Axel,Gelatogalore,70.98
1172940,Frente_Birgitta,Guy's Gyros,38.26
1173000,Bramar_Mat,Kalami Kafenion,27.65
1173060,Cazar_Gustav,Kalami Kafenion,15.27
1173060,Cocinaro_Hideki,Ouzeri Elian,62.3
1173180,Pantanal_Rachel,Ouzeri Elian,33.67
1173420,Lais_Cornelia,Gelatogalore,35.97
1173420,Resumir_Felix,Hippokampos,17.18
1173480,Ferro_Inga,Katerinas Café,33.54
1173540,Herrero_Kanon,Guy's Gyros,50.4
1173660,Awelon_Varro,Ouzeri Elian,19.7
1173780,Arpa_Emile,Gelatogalore,102.03
1173780,Mies_Minke,Abila Zacharo,24.87
1174380,Scozzese_Dylan,Abila Scrapyard,4277.4
1174560,Coginian_Dante,Hippokampos,16.73
1174860,Morlun_Valeria,Carlyle Chemical Inc.,854.88
1179120,Mies_Henk,Abila Airport,4918.39
1180140,Fusil_Stenig,Octavio's Office Supplies,131.73
1181760,Morlun_Valeria,Carlyle Chemical Inc.,3470.99
1182480,Scozzese_Dylan,Nationwide Refinery,4429.76
1194240,Azada_Lars,Hippokampos,39.64
1195140,Cocinaro_Hideki,Guy's Gyros,94.26
1195260,Vann_Edvard,Guy's Gyros,23.59
1195500,Lagos_Varja,Albert's Fine Clothing,50.77
1195740,Calixto_Nils,Katerinas Café,91.8
1196100,Arpa_Emile,Katerinas Café,27.67
1196100,Fusil_Stenig,Guy's Gyros,18.11
1196220,Lais_Cornelia,Guy's Gyros,35.12
1196220,Ovan_Bertrand,Katerinas Café,36.95
1196340,Flecha_Sven,Guy's Gyros,12.96
1196340,Mies Haber_Ruscella,Katerinas Café,31.94
1196520,Vasco-Pais_Willem,Hippokampos,9.55
1196700,Bodrogi_Loreto,Guy's Gyros,10.85
1196760,Dedos_Lidelse,Katerinas Café,12.65
1196940,Ferro_Inga,Guy's Gyros,25.28
1197120,Baza_Isak,Ouzeri Elian,11.86
1197180,Mies_Minke,Frydos Autosupply n' More,42.72
1197240,Orilla_Kare,Katerinas Café,11.89
1197660,Orilla_Elsa,Ouzeri Elian,24.06
1197720,Coginian_Dante,Katerinas Café,46.61
1197780,Resumir_Felix,Frydos Autosupply n' More,146.74
1197960,Pantanal_Rachel,Ouzeri Elian,80.95
1198080,Campo-Corrente_Ada,Hippokampos,43.56
1198200,Balas_Felix,Albert's Fine Clothing,228.72
1198200,Lagos_Linda,Katerinas Café,25.4
1199040,Frente_Vira,Hippokampos,28.45
1199400,Frente_Birgitta,Katerinas Café,18.35
1199640,Osvaldo_Hennie,Roberts and Sons,223.81
1200480,Bramar_Mat,Frydos Autosupply n' More,49.21
1200660,Borrasca_Isande,Hippokampos,22.13
1200660,Vann_Isia,Guy's Gyros,26.14
1236780,Calixto_Nils,Hallowed Grounds,11.98
1236840,Flecha_Sven,Brew've Been Served,3.71
1236960,Frente_Birgitta,Hallowed Grounds,5.28
1236960,Fusil_Stenig,Brew've Been Served,15.5
1237140,Arpa_Emile,Hallowed Grounds,5.95
1237200,Tempestad_Brand,Brew've Been Served,19.87
1237440,Cocinaro_Hideki,Hallowed Grounds,12.17
1237500,Nubarron_Adra,Coffee Cameleon,19.93
1237500,Osvaldo_Hennie,Brew've Been Served,11.47
1237680,Ferro_Inga,Brew've Been Served,6.58
1237740,Herrero_Kanon,Brew've Been Served,11.23
1237800,Vann_Isia,Brew've Been Served,19.24
1237860,Ovan_Bertrand,Coffee Cameleon,14.47
1237860,Ribera_Anda,Hallowed Grounds,78.69
1238160,Bergen_Linnea,Coffee Cameleon,5.49
1238220,Vann_Edvard,Brew've Been Served,4.92
1238280,Bramar_Mat,Brew've Been Served,3.14
1238280,Lagos_Linda,Brew've Been Served,5.75
1238280,Lagos_Varja,Brew've Been Served,14.06
1238340,Orilla_Kare,Hallowed Grounds,14.33
1238400,Lais_Cornelia,Brew've Been Served,8.42
1238400,Onda_Marin,Hallowed Grounds,15.27
1238460,Mies_Minke,Brew've Been Served,49.7
1238520,Bodrogi_Loreto,Brew've Been Served,15.58
1238700,Forluniau_Carla,Coffee Cameleon,56.31
1238700,Mies Haber_Ruscella,Brew've Been Served,12.39
1238760,Coginian_Dante,Brew've Been Served,3.47
1239180,Pantanal_Rachel,Hallowed Grounds,14.39
1239240,Resumir_Felix,Brew've Been Served,18.58
1244040,Morlun_Valeria,Carlyle Chemical Inc.,3608.08
1245600,Morlun_Adan,Nationwide Refinery,1903.77
1246440,Morluniau_Cecilia,Nationwide Refinery,1391.24
1250280,Morlun_Adan,Stewart and Sons Fabrication,4545.38
1251840,Morluniau_Cecilia,Stewart and Sons Fabrication,4740.68
1252500,Morlun_Valeria,Nationwide Refinery,3004.98
1252800,Balas_Felix,Bean There Done That,5.34
1252800,Baza_Isak,Jack's Magical Beans,11.15
1252800,Borrasca_Isande,Brewed Awakenings,91.62
1252800,Calzas_Axel,Bean There Done That,93.13
1252800,Campo-Corrente_Ada,Brewed Awakenings,3.62
1252800,Cazar_Gustav,Bean There Done That,18.96
1252800,Frente_Vira,Bean There Done That,15.24
1252800,Orilla_Elsa,Jack's Magical Beans,5.3
1252800,Strum_Orhan,Jack's Magical Beans,84.06
1252800,Vasco-Pais_Willem,Jack's Magical Beans,19.54
1254300,Mies_Henk,Abila Airport,3152.41
1256880,Strum_Orhan,Kalami Kafenion,22.39
1257000,Bergen_Linnea,Ouzeri Elian,8.93
1257120,Campo-Corrente_Ada,Hippokampos,36.7
1257120,Tempestad_Brand,Hippokampos,118.89
1257180,Morlun_Valeria,Katerinas Café,24.15
1257420,Forluniau_Carla,Katerinas Café,88.56
1257720,Azada_Lars,Guy's Gyros,14.37
1257720,Calixto_Nils,Abila Zacharo,31.0
1257720,Lagos_Varja,Ouzeri Elian,12.9
1257840,Baza_Isak,Hippokampos,13.0
1257960,Barranco_Ingrid,Abila Zacharo,23.51
