Timestamp,Name,Location,Price,CarID,CurrentEmploymentType,CurrentEmploymentTitle,Longitude,Latitude,Payment_Method
734400,Alcazar_Lucas,Abila Zacharo,29.41,1,Information Technology,IT Helpdesk,24.892,,Loyalty
734400,Awelon_Varro,Coffee Shack,5.01,0,Unknown,Unknown,24.8583,36.089,Credit
734400,Azada_Lars,Bean There Done That,13.0,2,Engineering,Engineer,24.8497,36.089,Credit
734400,Barranco_Ingrid,Brewed Awakenings,11.76,4,Executive,SVP/CFO,24.892,36.089,Credit
734400,Baza_Isak,Jack's Magical Beans,10.11,5,Information Technology,IT Technician,24.8725,36.089,Credit
734400,Bodrogi_Loreto,Jack's Magical Beans,6.0,15,Security,Site Control,24.8725,36.089,Credit
734400,Arpa_Emile,Hallowed Grounds,15.24,0,Unknown,Unknown,24.8798,36.0634,Loyalty
734400,Vasco-Pais_Willem,Jack's Magical Beans,37.43,35,Executive,Environmental Safety Advisor,24.8725,36.089,Credit
734400,Strum_Orhan,Jack's Magical Beans,15.55,32,Executive,SVP/COO,24.8725,36.089,Credit
734400,Orilla_Elsa,Jack's Magical Beans,12.13,28,Engineering,Drill Technician,24.8725,36.089,Credit
734400,Cazar_Gustav,Bean There Done That,15.53,11,Engineering,Hydraulic Technician,24.8497,36.089,Credit
734400,Campo-Corrente_Ada,Brewed Awakenings,17.66,10,Executive,SVP/CIO,24.892,36.089,Credit
734400,Borrasca_Isande,Brewed Awakenings,13.16,7,Engineering,Drill Technician,24.892,36.089,Credit
734400,Calzas_Axel,Bean There Done That,4.06,9,Engineering,Drill Technician,24.8497,36.0819,Loyalty
734400,Awelon_Varro,Coffee Shack,5.01,0,Unknown,Unknown,24.8583,36.0729,Loyalty
734400,Campo-Corrente_Ada,Albert's Fine Clothing,229.98,10,Executive,SVP/CIO,24.8562,36.0754,Loyalty
734400,Scozzese_Dylan,Stewart and Sons Fabrication,918.6,0,Facilities,Truck Driver,24.892,,Loyalty
734400,Scozzese_Dylan,Nationwide Refinery,1322.5,0,Facilities,Truck Driver,24.892,,Loyalty
734400,Scozzese_Dylan,Abila Airport,4792.5,0,Facilities,Truck Driver,24.827,36.0505,Loyalty
734400,Scozzese_Dylan,Abila Scrapyard,1158.36,0,Facilities,Truck Driver,24.8454,36.0742,Loyalty
734400,Resumir_Felix,Brew've Been Served,19.47,30,Security,Security Group Manager,24.9016,36.0561,Loyalty
734400,Ovan_Bertrand,KaterinaÃÂs CafÃÂ©,26.6,29,Facilities,Facilities Group Manager,24.892,,Loyalty
734400,Ovan_Bertrand,Guy's Gyros,17.44,29,Facilities,Facilities Group Manager,24.8978,36.057,Loyalty
734400,Ovan_Bertrand,Coffee Cameleon,19.99,29,Facilities,Facilities Group Manager,24.8901,36.0548,Loyalty
734400,Osvaldo_Hennie,Hallowed Grounds,10.25,21,Security,Perimeter Control,24.8798,36.0634,Loyalty
734400,Osvaldo_Hennie,Gelatogalore,11.94,21,Security,Perimeter Control,24.8613,36.0604,Loyalty
734400,Orilla_Kare,KaterinaÃÂs CafÃÂ©,19.02,27,Engineering,Drill Technician,24.892,,Loyalty
734400,Orilla_Elsa,Abila Zacharo,48.39,28,Engineering,Drill Technician,24.892,,Loyalty
734400,Onda_Marin,KaterinaÃÂs CafÃÂ©,8.57,26,Engineering,Drill Site Manager,24.892,,Loyalty
734400,Onda_Marin,Hippokampos,13.84,26,Engineering,Drill Site Manager,24.892,,Loyalty
734400,Strum_Orhan,Hippokampos,23.66,32,Executive,SVP/COO,24.892,,Loyalty
734400,Onda_Marin,Hallowed Grounds,17.56,26,Engineering,Drill Site Manager,24.8798,36.0634,Loyalty
734400,Nant_Irene,Maximum Iron and Steel,1527.14,0,Facilities,Truck Driver,24.8377,36.0634,Loyalty
734400,Nant_Irene,Kronos Pipe and Irrigation,423.14,0,Facilities,Truck Driver,24.892,,Loyalty
734400,Nant_Irene,Carlyle Chemical Inc.,732.82,0,Facilities,Truck Driver,24.8819,36.0587,Loyalty
734400,Morluniau_Cecilia,Stewart and Sons Fabrication,3544.0,0,Facilities,Truck Driver,24.892,,Loyalty
734400,Morluniau_Cecilia,Nationwide Refinery,674.28,0,Facilities,Truck Driver,24.892,,Loyalty
734400,Morlun_Valeria,Nationwide Refinery,289.3,0,Facilities,Truck Driver,24.892,,Loyalty
734400,Morlun_Valeria,KaterinaÃÂs CafÃÂ©,16.98,0,Facilities,Truck Driver,24.892,,Loyalty
734400,Morlun_Valeria,Carlyle Chemical Inc.,2176.2,0,Facilities,Truck Driver,24.8819,36.0587,Loyalty
734400,Morlun_Valeria,Carlyle Chemical Inc.,382.43,0,Facilities,Truck Driver,24.8819,36.0587,Loyalty
734400,Morlun_Valeria,Carlyle Chemical Inc.,529.47,0,Facilities,Truck Driver,24.8819,36.0587,Loyalty
734400,Mies_Minke,Hippokampos,25.7,24,Security,Perimeter Control,24.892,,Loyalty
734400,Mies_Minke,Guy's Gyros,31.31,24,Security,Perimeter Control,24.8978,36.057,Loyalty
734400,Mies_Minke,Brew've Been Served,6.21,24,Security,Perimeter Control,24.9016,36.0561,Loyalty
734400,Mies_Henk,Abila Airport,4538.52,0,Facilities,Truck Driver,24.827,36.0505,Loyalty
734400,Nubarron_Adra,Coffee Cameleon,16.13,25,Engineering,Geologist,24.8901,36.0548,Loyalty
734400,Strum_Orhan,KaterinaÃÂs CafÃÂ©,25.85,32,Executive,SVP/COO,24.892,,Loyalty
734400,Tempestad_Brand,Brew've Been Served,10.71,33,Engineering,Drill Technician,24.9016,36.0561,Loyalty
734400,Tempestad_Brand,Hippokampos,27.93,33,Engineering,Drill Technician,24.892,,Loyalty
734400,Coginian_Dante,Brew've Been Served,18.25,0,Unknown,Unknown,24.9016,36.0561,Loyalty
734400,Ribera_Anda,Hallowed Grounds,16.72,0,Unknown,Unknown,24.8798,36.0634,Loyalty
734400,Forluniau_Carla,Coffee Cameleon,4.88,0,Unknown,Unknown,24.8901,36.0548,Loyalty
734400,Pantanal_Rachel,Hallowed Grounds,15.33,0,Unknown,Unknown,24.8798,36.0634,Loyalty
734400,Mies Haber_Ruscella,Gelatogalore,19.2,0,Unknown,Unknown,24.8613,36.0604,Loyalty
734400,Forluniau_Carla,Hippokampos,27.47,0,Unknown,Unknown,24.892,,Loyalty
734400,Lagos_Linda,Gelatogalore,23.23,0,Unknown,Unknown,24.8613,36.0604,Loyalty
734400,Lais_Cornelia,Hippokampos,19.22,0,Unknown,Unknown,24.892,,Loyalty
734400,Pantanal_Rachel,Gelatogalore,24.68,0,Unknown,Unknown,24.8613,36.0604,Loyalty
734400,Bramar_Mat,Kalami Kafenion,19.84,0,Unknown,Unknown,24.892,,Loyalty
734400,Arpa_Emile,Kalami Kafenion,10.94,0,Unknown,Unknown,24.892,,Loyalty
734400,Ribera_Anda,Kalami Kafenion,35.99,0,Unknown,Unknown,24.892,,Loyalty
734400,Coginian_Dante,Guy's Gyros,27.69,0,Unknown,Unknown,24.8978,36.057,Loyalty
734400,Awelon_Varro,Gelatogalore,36.75,0,Unknown,Unknown,24.8613,36.0604,Loyalty
734400,Arpa_Emile,KaterinaÃÂs CafÃÂ©,35.92,0,Unknown,Unknown,24.892,,Loyalty
734400,Bramar_Mat,KaterinaÃÂs CafÃÂ©,26.6,0,Unknown,Unknown,24.892,,Loyalty
734400,Ribera_Anda,KaterinaÃÂs CafÃÂ©,30.97,0,Unknown,Unknown,24.892,,Loyalty
734400,Vann_Edvard,Brew've Been Served,5.13,34,Security,Perimeter Control,24.9016,36.0561,Loyalty
734400,Vann_Edvard,Gelatogalore,23.45,34,Security,Perimeter Control,24.8613,36.0604,Loyalty
734400,Vann_Edvard,General Grocer,285.34,34,Security,Perimeter Control,24.857,36.0608,Loyalty
734400,Vann_Isia,Brew've Been Served,14.85,16,Security,Perimeter Control,24.9016,36.0561,Loyalty
734400,Vann_Isia,Guy's Gyros,25.4,16,Security,Perimeter Control,24.8978,36.057,Loyalty
734400,Vann_Isia,Guy's Gyros,31.81,16,Security,Perimeter Control,24.8978,36.057,Loyalty
734400,Mies_Henk,Abila Airport,182.93,0,Facilities,Truck Driver,24.827,36.0505,Loyalty
734400,Vasco-Pais_Willem,Abila Zacharo,8.6,35,Executive,Environmental Safety Advisor,24.892,,Loyalty
734400,Vasco-Pais_Willem,Jack's Magical Beans,17.43,35,Executive,Environmental Safety Advisor,24.8725,36.0677,Loyalty
734400,Pantanal_Rachel,Shoppers' Delight,258.43,0,Unknown,Unknown,24.892,,Loyalty
734400,Lais_Cornelia,Guy's Gyros,8.23,0,Unknown,Unknown,24.8978,36.057,Loyalty
734400,Mies Haber_Ruscella,KaterinaÃÂs CafÃÂ©,13.78,0,Unknown,Unknown,24.892,,Loyalty
734400,Awelon_Varro,Albert's Fine Clothing,224.52,0,Unknown,Unknown,24.8562,36.0754,Loyalty
734400,Coginian_Dante,KaterinaÃÂs CafÃÂ©,29.82,0,Unknown,Unknown,24.892,,Loyalty
734400,Vasco-Pais_Willem,Hippokampos,9.13,35,Executive,Environmental Safety Advisor,24.892,,Loyalty
734400,Calzas_Axel,KaterinaÃÂs CafÃÂ©,8.01,9,Engineering,Drill Technician,24.892,,Loyalty
734400,Dedos_Lidelse,Hallowed Grounds,17.84,14,Engineering,Engineering Group Manager,24.8798,36.0634,Loyalty
734400,Lagos_Varja,Frydos Autosupply n' More,138.02,23,Security,Badging Office,24.9042,36.0587,Loyalty
734400,Cazar_Gustav,Frydos Autosupply n' More,60.65,11,Engineering,Hydraulic Technician,24.9042,36.0587,Loyalty
734400,Cazar_Gustav,Hippokampos,9.12,11,Engineering,Hydraulic Technician,24.892,,Loyalty
734400,Cocinaro_Hideki,Hallowed Grounds,16.77,12,Security,Site Control,24.8798,36.0634,Loyalty
734400,Cocinaro_Hideki,Ouzeri Elian,32.89,12,Security,Site Control,24.8716,36.0526,Loyalty
734400,Dedos_Lidelse,Abila Zacharo,20.73,14,Engineering,Engineering Group Manager,24.892,,Loyalty
734400,Ferro_Inga,Abila Zacharo,14.37,13,Security,Site Control,24.892,,Loyalty
734400,Flecha_Sven,Brew've Been Served,5.3,17,Information Technology,IT Technician,24.9016,36.0561,Loyalty
734400,Flecha_Sven,Guy's Gyros,35.05,17,Information Technology,IT Technician,24.8978,36.057,Loyalty
734400,Flecha_Sven,Kalami Kafenion,18.14,17,Information Technology,IT Technician,24.892,,Loyalty
734400,Frente_Birgitta,Guy's Gyros,15.0,18,Engineering,Geologist,24.8978,36.057,Loyalty
734400,Frente_Birgitta,Hallowed Grounds,18.48,18,Engineering,Geologist,24.8798,36.0634,Loyalty
734400,Frente_Birgitta,KaterinaÃÂs CafÃÂ©,26.0,18,Engineering,Geologist,24.892,,Loyalty
734400,Campo-Corrente_Ada,Brewed Awakenings,17.66,10,Executive,SVP/CIO,24.892,,Loyalty
734400,Frente_Vira,Hippokampos,24.96,19,Engineering,Hydraulic Technician,24.892,,Loyalty
734400,Frente_Vira,Kalami Kafenion,30.76,19,Engineering,Hydraulic Technician,24.892,,Loyalty
734400,Fusil_Stenig,Brew've Been Served,15.82,20,Security,Building Control,24.9016,36.0561,Loyalty
734400,Fusil_Stenig,Guy's Gyros,29.96,20,Security,Building Control,24.8978,36.057,Loyalty
734400,Fusil_Stenig,Ouzeri Elian,22.4,20,Security,Building Control,24.8716,36.0526,Loyalty
734400,Hawelon_Benito,Abila Airport,2358.22,0,Facilities,Truck Driver,24.827,36.0505,Loyalty
734400,Hawelon_Benito,Nationwide Refinery,1420.39,0,Facilities,Truck Driver,24.892,,Loyalty
734400,Hawelon_Benito,Stewart and Sons Fabrication,1015.65,0,Facilities,Truck Driver,24.892,,Loyalty
734400,Herrero_Kanon,Brew've Been Served,17.64,22,Security,Badging Office,24.9016,36.0561,Loyalty
734400,Herrero_Kanon,Guy's Gyros,18.26,22,Security,Badging Office,24.8978,36.057,Loyalty
734400,Lagos_Varja,Abila Zacharo,8.16,23,Security,Badging Office,24.892,,Loyalty
734400,Frente_Vira,Bean There Done That,4.05,19,Engineering,Hydraulic Technician,24.8497,36.0819,Loyalty
734400,Lagos_Varja,Brew've Been Served,12.12,23,Security,Badging Office,24.9016,36.0561,Loyalty
735180,Mies_Henk,Abila Airport,202.93,0,Facilities,Truck Driver,24.827,36.089,Credit
737340,Hawelon_Benito,Nationwide Refinery,1440.39,0,Facilities,Truck Driver,24.892,36.089,Credit
737940,Campo-Corrente_Ada,Ouzeri Elian,31.03,10,Executive,SVP/CIO,24.8716,36.089,Credit
738180,Bergen_Linnea,KaterinaÃÂs CafÃÂ©,17.02,6,Information Technology,IT Group Manager,24.892,36.089,Credit
738720,Mies Haber_Ruscella,Gelatogalore,19.2,0,Unknown,Unknown,24.8613,36.089,Credit
739080,Scozzese_Dylan,Abila Airport,4792.5,0,Facilities,Truck Driver,24.827,36.089,Credit
739260,Barranco_Ingrid,Ouzeri Elian,26.09,4,Executive,SVP/CFO,24.8716,36.089,Credit
739260,Vann_Edvard,Gelatogalore,23.45,34,Security,Perimeter Control,24.8613,36.089,Credit
739260,Vann_Isia,Guy's Gyros,105.4,16,Security,Perimeter Control,24.8978,36.089,Credit
739380,Baza_Isak,Gelatogalore,8.6,5,Information Technology,IT Technician,24.8613,36.089,Credit
739380,Borrasca_Isande,Gelatogalore,56.74,7,Engineering,Drill Technician,24.8613,36.089,Credit
739380,Fusil_Stenig,Ouzeri Elian,22.4,20,Security,Building Control,24.8716,36.089,Credit
739380,Morlun_Valeria,KaterinaÃÂs CafÃÂ©,16.98,0,Facilities,Truck Driver,24.892,36.089,Credit
739440,Lagos_Varja,Abila Zacharo,8.16,23,Security,Badging Office,24.892,36.089,Credit
739620,Frente_Vira,Kalami Kafenion,110.76,19,Engineering,Hydraulic Technician,24.892,36.089,Credit
739620,Strum_Orhan,KaterinaÃÂs CafÃÂ©,25.85,32,Executive,SVP/COO,24.892,36.089,Credit
739680,Calixto_Nils,Guy's Gyros,13.59,8,Information Technology,IT Technician,24.8978,36.089,Credit
739740,Forluniau_Carla,Hippokampos,27.47,0,Unknown,Unknown,24.892,36.089,Credit
739920,Vasco-Pais_Willem,Abila Zacharo,8.6,35,Executive,Environmental Safety Advisor,24.892,36.089,Credit
740100,Bodrogi_Loreto,KaterinaÃÂs CafÃÂ©,10.42,15,Security,Site Control,24.892,36.089,Credit
740100,Lagos_Linda,Gelatogalore,23.23,0,Unknown,Unknown,24.8613,36.089,Credit
740160,Tempestad_Brand,Hippokampos,27.93,33,Engineering,Drill Technician,24.892,36.089,Credit
740220,Cazar_Gustav,Hippokampos,9.12,11,Engineering,Hydraulic Technician,24.892,36.089,Credit
740280,Flecha_Sven,Kalami Kafenion,18.14,17,Information Technology,IT Technician,24.892,36.089,Credit
740400,Dedos_Lidelse,Abila Zacharo,20.73,14,Engineering,Engineering Group Manager,24.892,36.089,Credit
740400,Osvaldo_Hennie,Gelatogalore,11.94,21,Security,Perimeter Control,24.8613,36.089,Credit
740460,Alcazar_Lucas,Abila Zacharo,89.41,1,Information Technology,IT Helpdesk,24.892,36.089,Credit
740460,Balas_Felix,Hippokampos,8.43,3,Engineering,Engineer,24.892,36.089,Credit
740460,Lais_Cornelia,Hippokampos,39.22,0,Unknown,Unknown,24.892,36.089,Credit
740580,Azada_Lars,Guy's Gyros,74.91,2,Engineering,Engineer,24.8978,36.089,Credit
740640,Frente_Birgitta,Guy's Gyros,15.0,18,Engineering,Geologist,24.8978,36.089,Credit
740700,Pantanal_Rachel,Gelatogalore,24.68,0,Unknown,Unknown,24.8613,36.089,Credit
740820,Herrero_Kanon,Abila Zacharo,48.39,22,Security,Badging Office,24.892,36.089,Credit
741060,Onda_Marin,Hippokampos,13.84,26,Engineering,Drill Site Manager,24.892,36.089,Credit
741180,Nubarron_Adra,Hippokampos,16.65,25,Engineering,Geologist,24.892,36.089,Credit
741360,Bramar_Mat,Kalami Kafenion,19.84,0,Unknown,Unknown,24.892,36.089,Credit
741360,Mies_Minke,Hippokampos,65.7,24,Security,Perimeter Control,24.892,36.089,Credit
741360,Resumir_Felix,Guy's Gyros,8.87,30,Security,Security Group Manager,24.8978,36.089,Credit
741780,Ribera_Anda,Kalami Kafenion,35.99,0,Unknown,Unknown,24.892,36.089,Credit
741840,Cocinaro_Hideki,Ouzeri Elian,32.89,12,Security,Site Control,24.8716,36.089,Credit
741840,Arpa_Emile,Kalami Kafenion,10.94,0,Unknown,Unknown,24.892,36.089,Credit
741960,Calzas_Axel,KaterinaÃÂs CafÃÂ©,8.01,9,Engineering,Drill Technician,24.892,36.089,Credit
742140,Coginian_Dante,Guy's Gyros,27.69,0,Unknown,Unknown,24.8978,36.089,Credit
742320,Scozzese_Dylan,Abila Scrapyard,1158.36,0,Facilities,Truck Driver,24.8454,36.089,Credit
742380,Ovan_Bertrand,Guy's Gyros,17.44,29,Facilities,Facilities Group Manager,24.8978,36.089,Credit
742500,Ferro_Inga,Abila Zacharo,14.37,13,Security,Site Control,24.892,36.089,Credit
742680,Awelon_Varro,Gelatogalore,36.75,0,Unknown,Unknown,24.8613,36.089,Credit
743160,Morlun_Valeria,Carlyle Chemical Inc.,382.43,0,Facilities,Truck Driver,24.8819,36.089,Credit
743280,Nant_Irene,Kronos Pipe and Irrigation,423.14,0,Facilities,Truck Driver,24.892,36.089,Credit
745200,Scozzese_Dylan,Stewart and Sons Fabrication,918.6,0,Facilities,Truck Driver,24.892,36.089,Credit
746160,Nant_Irene,Maximum Iron and Steel,1527.14,0,Facilities,Truck Driver,24.8377,36.089,Credit
748200,Mies_Henk,Abila Airport,4538.52,0,Facilities,Truck Driver,24.827,36.089,Credit
750120,Morlun_Valeria,Carlyle Chemical Inc.,2176.2,0,Facilities,Truck Driver,24.8819,36.089,Credit
750420,Scozzese_Dylan,Nationwide Refinery,1322.5,0,Facilities,Truck Driver,24.892,36.089,Credit
761100,Arpa_Emile,KaterinaÃÂs CafÃÂ©,35.92,0,Unknown,Unknown,24.892,36.089,Credit
761400,Ovan_Bertrand,KaterinaÃÂs CafÃÂ©,26.6,29,Facilities,Facilities Group Manager,24.892,36.089,Credit
761520,Lagos_Varja,Frydos Autosupply n' More,138.02,23,Security,Badging Office,24.9042,36.089,Credit
762060,Vann_Isia,Guy's Gyros,31.81,16,Security,Perimeter Control,24.8978,36.089,Credit
762120,Baza_Isak,Ouzeri Elian,27.08,5,Information Technology,IT Technician,24.8716,36.089,Credit
762180,Orilla_Elsa,Ouzeri Elian,31.07,28,Engineering,Drill Technician,24.8716,36.089,Credit
762720,Fusil_Stenig,Guy's Gyros,29.96,20,Security,Building Control,24.8978,36.089,Credit
763500,Borrasca_Isande,Hippokampos,15.02,7,Engineering,Drill Technician,24.892,36.089,Credit
763560,Bramar_Mat,KaterinaÃÂs CafÃÂ©,26.6,0,Unknown,Unknown,24.892,36.089,Credit
763680,Orilla_Kare,KaterinaÃÂs CafÃÂ©,19.02,27,Engineering,Drill Technician,24.892,36.089,Credit
763740,Ribera_Anda,KaterinaÃÂs CafÃÂ©,90.97,0,Unknown,Unknown,24.892,36.089,Credit
764100,Calzas_Axel,Hippokampos,70.68,9,Engineering,Drill Technician,24.892,36.089,Credit
764340,Vann_Edvard,General Grocer,285.34,34,Security,Perimeter Control,24.857,36.089,Credit
764400,Resumir_Felix,Frydos Autosupply n' More,31.24,30,Security,Security Group Manager,24.9042,36.089,Credit
764400,Osvaldo_Hennie,KaterinaÃÂs CafÃÂ©,91.14,21,Security,Perimeter Control,24.892,36.089,Credit
764460,Cazar_Gustav,Frydos Autosupply n' More,120.65,11,Engineering,Hydraulic Technician,24.9042,36.089,Credit
764460,Awelon_Varro,Albert's Fine Clothing,224.52,0,Unknown,Unknown,24.8562,36.089,Credit
764520,Coginian_Dante,KaterinaÃÂs CafÃÂ©,29.82,0,Unknown,Unknown,24.892,36.089,Credit
764580,Calixto_Nils,Guy's Gyros,8.23,8,Information Technology,IT Technician,24.8978,36.089,Credit
764640,Herrero_Kanon,Guy's Gyros,18.26,22,Security,Badging Office,24.8978,36.089,Credit
764820,Mies Haber_Ruscella,KaterinaÃÂs CafÃÂ©,53.78,0,Unknown,Unknown,24.892,36.089,Credit
764940,Bergen_Linnea,Guy's Gyros,23.34,6,Information Technology,IT Group Manager,24.8978,36.089,Credit
765480,Forluniau_Carla,KaterinaÃÂs CafÃÂ©,30.69,0,Unknown,Unknown,24.892,36.089,Credit
765480,Lais_Cornelia,Guy's Gyros,8.23,0,Unknown,Unknown,24.8978,36.089,Credit
765540,Flecha_Sven,Guy's Gyros,35.05,17,Information Technology,IT Technician,24.8978,36.089,Credit
765660,Vasco-Pais_Willem,Hippokampos,9.13,35,Executive,Environmental Safety Advisor,24.892,36.089,Credit
765900,Bodrogi_Loreto,Frydos Autosupply n' More,276.75,15,Security,Site Control,24.9042,36.089,Credit
766860,Frente_Vira,Hippokampos,24.96,19,Engineering,Hydraulic Technician,24.892,36.089,Credit
767340,Mies_Minke,Guy's Gyros,31.31,24,Security,Perimeter Control,24.8978,36.089,Credit
767520,Strum_Orhan,Hippokampos,23.66,32,Executive,SVP/COO,24.892,36.089,Credit
767580,Pantanal_Rachel,Shoppers' Delight,258.43,0,Unknown,Unknown,24.892,36.089,Credit
767880,Onda_Marin,KaterinaÃÂs CafÃÂ©,8.57,26,Engineering,Drill Site Manager,24.892,36.089,Credit
768420,Campo-Corrente_Ada,Albert's Fine Clothing,229.98,10,Executive,SVP/CIO,24.8562,36.089,Credit
769080,Balas_Felix,Hippokampos,10.12,3,Engineering,Engineer,24.892,36.089,Credit
804840,Arpa_Emile,Hallowed Grounds,16.75,0,Unknown,Unknown,24.8798,36.089,Credit
804900,Fusil_Stenig,Brew've Been Served,15.85,20,Security,Building Control,24.9016,36.089,Credit
805200,Bergen_Linnea,Coffee Cameleon,8.51,6,Information Technology,IT Group Manager,24.8901,36.089,Credit
805260,Onda_Marin,Hallowed Grounds,11.49,26,Engineering,Drill Site Manager,24.8798,36.089,Credit
805260,Frente_Birgitta,Hallowed Grounds,8.34,18,Engineering,Geologist,24.8798,36.089,Credit
805260,Dedos_Lidelse,Hallowed Grounds,12.03,14,Engineering,Engineering Group Manager,24.8798,36.089,Credit
805500,Lagos_Varja,Brew've Been Served,5.01,23,Security,Badging Office,24.9016,36.089,Credit
805500,Orilla_Kare,Hallowed Grounds,11.38,27,Engineering,Drill Technician,24.8798,36.089,Credit
805560,Pantanal_Rachel,Hallowed Grounds,17.63,0,Unknown,Unknown,24.8798,36.089,Credit
805620,Bramar_Mat,Brew've Been Served,44.88,0,Unknown,Unknown,24.9016,36.089,Credit
805620,Ovan_Bertrand,Coffee Cameleon,11.54,29,Facilities,Facilities Group Manager,24.8901,36.089,Credit
805680,Osvaldo_Hennie,Brew've Been Served,13.32,21,Security,Perimeter Control,24.9016,36.089,Credit
805740,Calixto_Nils,Hallowed Grounds,10.34,8,Information Technology,IT Technician,24.8798,36.089,Credit
805740,Tempestad_Brand,Brew've Been Served,89.93,33,Engineering,Drill Technician,24.9016,36.089,Credit
805800,Cocinaro_Hideki,Hallowed Grounds,10.76,12,Security,Site Control,24.8798,36.089,Credit
805860,Mies Haber_Ruscella,Brew've Been Served,12.77,0,Unknown,Unknown,24.9016,36.089,Credit
806040,Flecha_Sven,Brew've Been Served,83.44,17,Information Technology,IT Technician,24.9016,36.089,Credit
806040,Forluniau_Carla,Coffee Cameleon,9.69,0,Unknown,Unknown,24.8901,36.089,Credit
806100,Lais_Cornelia,Brew've Been Served,85.91,0,Unknown,Unknown,24.9016,36.089,Credit
806160,Vann_Edvard,Brew've Been Served,97.25,34,Security,Perimeter Control,24.9016,36.089,Credit
806160,Vann_Isia,Brew've Been Served,90.72,16,Security,Perimeter Control,24.9016,36.089,Credit
806340,Hawelon_Claudio,Abila Airport,4039.36,0,Facilities,Truck Driver,24.827,36.089,Credit
806460,Resumir_Felix,Brew've Been Served,5.31,30,Security,Security Group Manager,24.9016,36.089,Credit
806460,Herrero_Kanon,Brew've Been Served,5.89,22,Security,Badging Office,24.9016,36.089,Credit
806760,Ribera_Anda,Hallowed Grounds,9.34,0,Unknown,Unknown,24.8798,36.089,Credit
806940,Bodrogi_Loreto,Brew've Been Served,14.45,15,Security,Site Control,24.9016,36.089,Credit
806940,Ferro_Inga,Brew've Been Served,3.03,13,Security,Site Control,24.9016,36.089,Credit
807060,Nubarron_Adra,Coffee Cameleon,13.25,25,Engineering,Geologist,24.8901,36.089,Credit
807420,Coginian_Dante,Brew've Been Served,8.47,0,Unknown,Unknown,24.9016,36.089,Credit
807420,Mies_Minke,Brew've Been Served,12.64,24,Security,Perimeter Control,24.9016,36.089,Credit
807600,Lagos_Linda,Brew've Been Served,14.36,0,Unknown,Unknown,24.9016,36.089,Credit
810540,Hawelon_Claudio,Carlyle Chemical Inc.,227.81,0,Facilities,Truck Driver,24.8819,36.089,Credit
811800,Barranco_Ingrid,Kronos Mart,203.91,4,Executive,SVP/CFO,24.848,36.089,Credit
813600,Morluniau_Cecilia,Nationwide Refinery,1552.82,0,Facilities,Truck Driver,24.892,36.089,Credit
816000,Hawelon_Claudio,Nationwide Refinery,2302.73,0,Facilities,Truck Driver,24.892,36.089,Credit
820140,Morluniau_Cecilia,Stewart and Sons Fabrication,4074.1,0,Facilities,Truck Driver,24.892,36.089,Credit
820800,Arpa_Emile,Hallowed Grounds,16.75,0,Unknown,Unknown,24.8798,36.0634,Loyalty
820800,Bramar_Mat,Brew've Been Served,4.88,0,Unknown,Unknown,24.9016,36.0561,Loyalty
820800,Pantanal_Rachel,Hallowed Grounds,17.63,0,Unknown,Unknown,24.8798,36.0634,Loyalty
820800,Forluniau_Carla,KaterinaÃÂs CafÃÂ©,21.22,0,Unknown,Unknown,24.892,,Loyalty
820800,Forluniau_Carla,Coffee Cameleon,9.69,0,Unknown,Unknown,24.8901,36.0548,Loyalty
820800,Lais_Cornelia,Brew've Been Served,5.91,0,Unknown,Unknown,24.9016,36.0561,Loyalty
820800,Ribera_Anda,Hallowed Grounds,9.34,0,Unknown,Unknown,24.8798,36.0634,Loyalty
820800,Lagos_Linda,Brew've Been Served,14.36,0,Unknown,Unknown,24.9016,36.0561,Loyalty
820800,Pantanal_Rachel,Abila Zacharo,31.34,0,Unknown,Unknown,24.892,,Loyalty
820800,Coginian_Dante,Frydos Autosupply n' More,43.65,0,Unknown,Unknown,24.9042,36.0587,Loyalty
820800,Lais_Cornelia,Ouzeri Elian,24.74,0,Unknown,Unknown,24.8716,36.0526,Loyalty
820800,Arpa_Emile,Guy's Gyros,16.34,0,Unknown,Unknown,24.8978,36.057,Loyalty
820800,Ribera_Anda,Abila Zacharo,9.32,0,Unknown,Unknown,24.892,,Loyalty
820800,Coginian_Dante,Gelatogalore,32.19,0,Unknown,Unknown,24.8613,36.0604,Loyalty
820800,Awelon_Varro,Hippokampos,19.88,0,Unknown,Unknown,24.892,,Loyalty
820800,Lagos_Linda,KaterinaÃÂs CafÃÂ©,8.14,0,Unknown,Unknown,24.892,,Loyalty
820800,Mies Haber_Ruscella,KaterinaÃÂs CafÃÂ©,21.28,0,Unknown,Unknown,24.892,,Loyalty
820800,Lais_Cornelia,Guy's Gyros,25.81,0,Unknown,Unknown,24.8978,36.057,Loyalty
820800,Lagos_Linda,Guy's Gyros,38.15,0,Unknown,Unknown,24.8978,36.057,Loyalty
820800,Mies Haber_Ruscella,Kalami Kafenion,27.48,0,Unknown,Unknown,24.892,,Loyalty
820800,Ferro_Inga,Abila Zacharo,36.38,13,Security,Site Control,24.892,,Loyalty
820800,Azada_Lars,Bean There Done That,15.39,2,Engineering,Engineer,24.8497,36.0819,Loyalty
820800,Resumir_Felix,Guy's Gyros,29.81,30,Security,Security Group Manager,24.8978,36.057,Loyalty
