Timestamp,Name,Location,Price,CarID,CurrentEmploymentType,CurrentEmploymentTitle,Longitude,Latitude
1087260,Pantanal_Rachel,Gelatogalore,117.17,0,Unknown,Unknown,24.8613,36.0604
1087440,Frente_Birgitta,Hippokampos,25.09,18,Engineering,Geologist,24.892,36.089
1087560,Calzas_Axel,Ouzeri Elian,29.75,9,Engineering,Drill Technician,24.8716,36.0526
1087980,Resumir_Felix,Guy's Gyros,12.76,30,Security,Security Group Manager,24.8978,36.057
1088460,Bramar_Mat,Hippokampos,26.96,0,Unknown,Unknown,24.892,36.089
1089180,Arpa_Emile,Guy's Gyros,116.87,0,Unknown,Unknown,24.8978,36.057
1097760,Mies_Henk,Abila Airport,2228.08,0,Facilities,Truck Driver,24.827,36.0505
1106400,Alcazar_Lucas,Frydos Autosupply n' More,10000.0,1,Information Technology,IT Helpdesk,24.9042,36.0587
1106820,Bodrogi_Loreto,Shoppers' Delight,216.43,15,Security,Site Control,24.892,36.089
1107000,Alcazar_Lucas,Ouzeri Elian,28.75,1,Information Technology,IT Helpdesk,24.8716,36.0526
1107660,Arpa_Emile,Frydos Autosupply n' More,188.57,0,Unknown,Unknown,24.9042,36.0587
1108200,Ovan_Bertrand,KaterinaÃÂs CafÃÂ©,89.83,29,Facilities,Facilities Group Manager,24.892,36.089
1108740,Lagos_Linda,Frydos Autosupply n' More,64.6,0,Unknown,Unknown,24.9042,36.0587
1108740,Ribera_Anda,KaterinaÃÂs CafÃÂ©,30.84,0,Unknown,Unknown,24.892,36.089
1109340,Vann_Isia,Guy's Gyros,22.34,16,Security,Perimeter Control,24.8978,36.057
1109460,Vann_Edvard,Guy's Gyros,20.47,34,Security,Perimeter Control,24.8978,36.057
1109700,Flecha_Sven,Guy's Gyros,36.89,17,Information Technology,IT Technician,24.8978,36.057
1109880,Ferro_Inga,Guy's Gyros,15.84,13,Security,Site Control,24.8978,36.057
1110240,Nubarron_Adra,KaterinaÃÂs CafÃÂ©,35.7,25,Engineering,Geologist,24.892,36.089
1110780,Onda_Marin,KaterinaÃÂs CafÃÂ©,91.36,26,Engineering,Drill Site Manager,24.892,36.089
1110900,Barranco_Ingrid,Albert's Fine Clothing,288.0,4,Executive,SVP/CFO,24.8562,36.0754
1110900,Vasco-Pais_Willem,Hippokampos,29.22,35,Executive,Environmental Safety Advisor,24.892,36.089
1111320,Azada_Lars,Hippokampos,31.59,2,Engineering,Engineer,24.892,36.089
1111320,Cazar_Gustav,Albert's Fine Clothing,49.48,11,Engineering,Hydraulic Technician,24.8562,36.0754
1111320,Herrero_Kanon,Guy's Gyros,88.57,22,Security,Badging Office,24.8978,36.057
1111380,Pantanal_Rachel,Ouzeri Elian,21.83,0,Unknown,Unknown,24.8716,36.0526
1111440,Mies Haber_Ruscella,KaterinaÃÂs CafÃÂ©,93.57,0,Unknown,Unknown,24.892,36.089
1111440,Tempestad_Brand,Guy's Gyros,15.55,33,Engineering,Drill Technician,24.8978,36.057
1111500,Resumir_Felix,Shoppers' Delight,144.4,30,Security,Security Group Manager,24.892,36.089
1111620,Bergen_Linnea,KaterinaÃÂs CafÃÂ©,22.24,6,Information Technology,IT Group Manager,24.892,36.089
1111860,Calixto_Nils,KaterinaÃÂs CafÃÂ©,55.82,8,Information Technology,IT Technician,24.892,36.089
1112340,Cocinaro_Hideki,Guy's Gyros,37.5,12,Security,Site Control,24.8978,36.057
1112400,Dedos_Lidelse,KaterinaÃÂs CafÃÂ©,27.59,14,Engineering,Engineering Group Manager,24.892,36.089
1112880,Lais_Cornelia,Guy's Gyros,19.77,0,Unknown,Unknown,24.8978,36.057
1113060,Forluniau_Carla,Frydos Autosupply n' More,202.05,0,Unknown,Unknown,24.9042,36.0587
1113120,Campo-Corrente_Ada,Hippokampos,31.47,10,Executive,SVP/CIO,24.892,36.089
1113180,Awelon_Varro,Hippokampos,32.29,0,Unknown,Unknown,24.892,36.089
1113360,Osvaldo_Hennie,KaterinaÃÂs CafÃÂ©,33.11,21,Security,Perimeter Control,24.892,36.089
1114020,Strum_Orhan,Hippokampos,99.63,32,Executive,SVP/COO,24.892,36.089
1150020,Lais_Cornelia,Brew've Been Served,14.67,0,Unknown,Unknown,24.9016,36.0561
1150260,Vann_Edvard,Brew've Been Served,4.72,34,Security,Perimeter Control,24.9016,36.0561
1150500,Calixto_Nils,Hallowed Grounds,10.75,8,Information Technology,IT Technician,24.8798,36.0634
1150500,Vann_Isia,Brew've Been Served,7.31,16,Security,Perimeter Control,24.9016,36.0561
1150620,Ovan_Bertrand,Coffee Cameleon,9.8,29,Facilities,Facilities Group Manager,24.8901,36.0548
1150800,Tempestad_Brand,Brew've Been Served,5.87,33,Engineering,Drill Technician,24.9016,36.0561
1150920,Onda_Marin,Hallowed Grounds,4.59,26,Engineering,Drill Site Manager,24.8798,36.0634
1151040,Arpa_Emile,Hallowed Grounds,16.67,0,Unknown,Unknown,24.8798,36.0634
1151100,Bramar_Mat,Brew've Been Served,14.04,0,Unknown,Unknown,24.9016,36.0561
1151100,Cocinaro_Hideki,Hallowed Grounds,13.0,12,Security,Site Control,24.8798,36.0634
1151100,Lagos_Varja,Brew've Been Served,10.96,23,Security,Badging Office,24.9016,36.0561
1151100,Osvaldo_Hennie,Brew've Been Served,16.53,21,Security,Perimeter Control,24.9016,36.0561
1151280,Bodrogi_Loreto,Brew've Been Served,6.45,15,Security,Site Control,24.9016,36.0561
1151520,Forluniau_Carla,Coffee Cameleon,11.67,0,Unknown,Unknown,24.8901,36.0548
1151580,Bergen_Linnea,Coffee Cameleon,15.63,6,Information Technology,IT Group Manager,24.8901,36.0548
1151580,Coginian_Dante,Brew've Been Served,9.53,0,Unknown,Unknown,24.9016,36.0561
1151580,Flecha_Sven,Brew've Been Served,8.24,17,Information Technology,IT Technician,24.9016,36.0561
1151580,Fusil_Stenig,Brew've Been Served,3.66,20,Security,Building Control,24.9016,36.0561
1151640,Dedos_Lidelse,Hallowed Grounds,19.99,14,Engineering,Engineering Group Manager,24.8798,36.0634
1151640,Frente_Birgitta,Hallowed Grounds,50.21,18,Engineering,Geologist,24.8798,36.0634
1151760,Nubarron_Adra,Coffee Cameleon,7.84,25,Engineering,Geologist,24.8901,36.0548
1151880,Ferro_Inga,Brew've Been Served,11.94,13,Security,Site Control,24.9016,36.0561
1152180,Herrero_Kanon,Brew've Been Served,3.21,22,Security,Badging Office,24.9016,36.0561
1152420,Mies Haber_Ruscella,Brew've Been Served,16.39,0,Unknown,Unknown,24.9016,36.0561
1152720,Orilla_Kare,Hallowed Grounds,39.52,27,Engineering,Drill Technician,24.8798,36.0634
1152720,Pantanal_Rachel,Hallowed Grounds,10.65,0,Unknown,Unknown,24.8798,36.0634
1152780,Lagos_Linda,Brew've Been Served,11.53,0,Unknown,Unknown,24.9016,36.0561
1152780,Resumir_Felix,Brew've Been Served,12.31,30,Security,Security Group Manager,24.9016,36.0561
1152960,Ribera_Anda,Hallowed Grounds,6.16,0,Unknown,Unknown,24.8798,36.0634
1153200,Baza_Isak,Kronos Mart,58.85,5,Information Technology,IT Technician,24.848,36.0664
1157640,Morlun_Valeria,Carlyle Chemical Inc.,3630.57,0,Facilities,Truck Driver,24.8819,36.0587
1159380,Morluniau_Cecilia,Nationwide Refinery,965.72,0,Facilities,Truck Driver,24.892,36.089
1162860,Hawelon_Benito,Stewart and Sons Fabrication,600.19,0,Facilities,Truck Driver,24.892,36.089
1165500,Morlun_Valeria,Nationwide Refinery,570.95,0,Facilities,Truck Driver,24.892,36.089
1166100,Morluniau_Cecilia,Stewart and Sons Fabrication,278.52,0,Facilities,Truck Driver,24.892,36.089
1166400,Awelon_Varro,Coffee Shack,3.63,0,Unknown,Unknown,24.8583,36.0729
1166400,Azada_Lars,Bean There Done That,7.28,2,Engineering,Engineer,24.8497,36.0819
1166400,Balas_Felix,Bean There Done That,19.37,3,Engineering,Engineer,24.8497,36.0819
1166400,Barranco_Ingrid,Brewed Awakenings,17.14,4,Executive,SVP/CFO,24.892,36.089
1166400,Borrasca_Isande,Brewed Awakenings,8.3,7,Engineering,Drill Technician,24.892,36.089
1166400,Calzas_Axel,Bean There Done That,14.56,9,Engineering,Drill Technician,24.8497,36.0819
1166400,Campo-Corrente_Ada,Brewed Awakenings,11.35,10,Executive,SVP/CIO,24.892,36.089
1166400,Cazar_Gustav,Bean There Done That,67.82,11,Engineering,Hydraulic Technician,24.8497,36.0819
1166400,Frente_Vira,Bean There Done That,5.9,19,Engineering,Hydraulic Technician,24.8497,36.0819
1166400,Orilla_Elsa,Jack's Magical Beans,63.36,28,Engineering,Drill Technician,24.8725,36.0677
1166400,Strum_Orhan,Jack's Magical Beans,95.7,32,Executive,SVP/COO,24.8725,36.0677
1168200,Mies_Henk,Abila Airport,228.41,0,Facilities,Truck Driver,24.827,36.0505
1170000,Hawelon_Benito,Nationwide Refinery,1341.01,0,Facilities,Truck Driver,24.892,36.089
1170360,Scozzese_Dylan,Abila Airport,3379.21,0,Facilities,Truck Driver,24.827,36.0505
1170840,Strum_Orhan,KaterinaÃÂs CafÃÂ©,29.12,32,Executive,SVP/COO,24.892,36.089
1171020,Bergen_Linnea,Hippokampos,36.01,6,Information Technology,IT Group Manager,24.892,36.089
1171020,Borrasca_Isande,Chostus Hotel,109.54,7,Engineering,Drill Technician,24.8935,36.0699
1171260,Morlun_Valeria,KaterinaÃÂs CafÃÂ©,34.45,0,Facilities,Truck Driver,24.892,36.089
1171260,Tempestad_Brand,Chostus Hotel,113.08,33,Engineering,Drill Technician,24.8935,36.0699
1171320,Frente_Vira,KaterinaÃÂs CafÃÂ©,10.03,19,Engineering,Hydraulic Technician,24.892,36.089
1171440,Balas_Felix,Kalami Kafenion,17.38,3,Engineering,Engineer,24.892,36.089
1171440,Campo-Corrente_Ada,Kalami Kafenion,15.15,10,Executive,SVP/CIO,24.892,36.089
1171500,Barranco_Ingrid,Hippokampos,23.69,4,Executive,SVP/CFO,24.892,36.089
1171920,Flecha_Sven,Gelatogalore,27.26,17,Information Technology,IT Technician,24.8613,36.0604
1171920,Nubarron_Adra,Gelatogalore,32.82,25,Engineering,Geologist,24.8613,36.0604
1171920,Vann_Isia,KaterinaÃÂs CafÃÂ©,20.95,16,Security,Perimeter Control,24.892,36.089
1171980,Vasco-Pais_Willem,Gelatogalore,39.17,35,Executive,Environmental Safety Advisor,24.8613,36.0604
1172040,Vann_Edvard,KaterinaÃÂs CafÃÂ©,29.1,34,Security,Perimeter Control,24.892,36.089
1172100,Lagos_Linda,Abila Zacharo,31.09,0,Unknown,Unknown,24.892,36.089
1172100,Osvaldo_Hennie,Abila Zacharo,15.26,21,Security,Perimeter Control,24.892,36.089
1172160,Azada_Lars,Guy's Gyros,13.27,2,Engineering,Engineer,24.8978,36.057
1172220,Bodrogi_Loreto,Hippokampos,19.07,15,Security,Site Control,24.892,36.089
1172220,Onda_Marin,Abila Zacharo,10.24,26,Engineering,Drill Site Manager,24.892,36.089
1172280,Fusil_Stenig,Abila Zacharo,8.41,20,Security,Building Control,24.892,36.089
1172400,Lagos_Varja,Ouzeri Elian,107.32,23,Security,Badging Office,24.8716,36.0526
1172400,Mies Haber_Ruscella,Kalami Kafenion,33.13,0,Unknown,Unknown,24.892,36.089
1172460,Baza_Isak,Ouzeri Elian,79.58,5,Information Technology,IT Technician,24.8716,36.0526
1172460,Ovan_Bertrand,KaterinaÃÂs CafÃÂ©,75.46,29,Facilities,Facilities Group Manager,24.892,36.089
1172520,Calixto_Nils,Hippokampos,98.81,8,Information Technology,IT Technician,24.892,36.089
1172520,Orilla_Kare,Kalami Kafenion,23.1,27,Engineering,Drill Technician,24.892,36.089
1172580,Ribera_Anda,KaterinaÃÂs CafÃÂ©,31.69,0,Unknown,Unknown,24.892,36.089
1172640,Dedos_Lidelse,Guy's Gyros,16.35,14,Engineering,Engineering Group Manager,24.8978,36.057
1172940,Calzas_Axel,Gelatogalore,70.98,9,Engineering,Drill Technician,24.8613,36.0604
1172940,Frente_Birgitta,Guy's Gyros,38.26,18,Engineering,Geologist,24.8978,36.057
1173000,Bramar_Mat,Kalami Kafenion,27.65,0,Unknown,Unknown,24.892,36.089
1173060,Cazar_Gustav,Kalami Kafenion,15.27,11,Engineering,Hydraulic Technician,24.892,36.089
1173060,Cocinaro_Hideki,Ouzeri Elian,62.3,12,Security,Site Control,24.8716,36.0526
1173180,Pantanal_Rachel,Ouzeri Elian,33.67,0,Unknown,Unknown,24.8716,36.0526
1173420,Lais_Cornelia,Gelatogalore,35.97,0,Unknown,Unknown,24.8613,36.0604
1173420,Resumir_Felix,Hippokampos,17.18,30,Security,Security Group Manager,24.892,36.089
1173480,Ferro_Inga,KaterinaÃÂs CafÃÂ©,33.54,13,Security,Site Control,24.892,36.089
1173540,Herrero_Kanon,Guy's Gyros,50.4,22,Security,Badging Office,24.8978,36.057
1173660,Awelon_Varro,Ouzeri Elian,19.7,0,Unknown,Unknown,24.8716,36.0526
1173780,Arpa_Emile,Gelatogalore,102.03,0,Unknown,Unknown,24.8613,36.0604
1173780,Mies_Minke,Abila Zacharo,24.87,24,Security,Perimeter Control,24.892,36.089
1174380,Scozzese_Dylan,Abila Scrapyard,4277.4,0,Facilities,Truck Driver,24.8454,36.0742
1174560,Coginian_Dante,Hippokampos,16.73,0,Unknown,Unknown,24.892,36.089
1174860,Morlun_Valeria,Carlyle Chemical Inc.,854.88,0,Facilities,Truck Driver,24.8819,36.0587
1179120,Mies_Henk,Abila Airport,4918.39,0,Facilities,Truck Driver,24.827,36.0505
1180140,Fusil_Stenig,Octavio's Office Supplies,131.73,20,Security,Building Control,24.892,36.089
1181760,Morlun_Valeria,Carlyle Chemical Inc.,3470.99,0,Facilities,Truck Driver,24.8819,36.0587
1182480,Scozzese_Dylan,Nationwide Refinery,4429.76,0,Facilities,Truck Driver,24.892,36.089
1194240,Azada_Lars,Hippokampos,39.64,2,Engineering,Engineer,24.892,36.089
1195140,Cocinaro_Hideki,Guy's Gyros,94.26,12,Security,Site Control,24.8978,36.057
1195260,Vann_Edvard,Guy's Gyros,23.59,34,Security,Perimeter Control,24.8978,36.057
1195500,Lagos_Varja,Albert's Fine Clothing,50.77,23,Security,Badging Office,24.8562,36.0754
1195740,Calixto_Nils,KaterinaÃÂs CafÃÂ©,91.8,8,Information Technology,IT Technician,24.892,36.089
1196100,Arpa_Emile,KaterinaÃÂs CafÃÂ©,27.67,0,Unknown,Unknown,24.892,36.089
1196100,Fusil_Stenig,Guy's Gyros,18.11,20,Security,Building Control,24.8978,36.057
1196220,Lais_Cornelia,Guy's Gyros,35.12,0,Unknown,Unknown,24.8978,36.057
1196220,Ovan_Bertrand,KaterinaÃÂs CafÃÂ©,36.95,29,Facilities,Facilities Group Manager,24.892,36.089
1196340,Flecha_Sven,Guy's Gyros,12.96,17,Information Technology,IT Technician,24.8978,36.057
1196340,Mies Haber_Ruscella,KaterinaÃÂs CafÃÂ©,31.94,0,Unknown,Unknown,24.892,36.089
1196520,Vasco-Pais_Willem,Hippokampos,9.55,35,Executive,Environmental Safety Advisor,24.892,36.089
1196700,Bodrogi_Loreto,Guy's Gyros,10.85,15,Security,Site Control,24.8978,36.057
1196760,Dedos_Lidelse,KaterinaÃÂs CafÃÂ©,12.65,14,Engineering,Engineering Group Manager,24.892,36.089
1196940,Ferro_Inga,Guy's Gyros,25.28,13,Security,Site Control,24.8978,36.057
1197120,Baza_Isak,Ouzeri Elian,11.86,5,Information Technology,IT Technician,24.8716,36.0526
1197180,Mies_Minke,Frydos Autosupply n' More,42.72,24,Security,Perimeter Control,24.9042,36.0587
1197240,Orilla_Kare,KaterinaÃÂs CafÃÂ©,11.89,27,Engineering,Drill Technician,24.892,36.089
1197660,Orilla_Elsa,Ouzeri Elian,24.06,28,Engineering,Drill Technician,24.8716,36.0526
1197720,Coginian_Dante,KaterinaÃÂs CafÃÂ©,46.61,0,Unknown,Unknown,24.892,36.089
1197780,Resumir_Felix,Frydos Autosupply n' More,146.74,30,Security,Security Group Manager,24.9042,36.0587
1197960,Pantanal_Rachel,Ouzeri Elian,80.95,0,Unknown,Unknown,24.8716,36.0526
1198080,Campo-Corrente_Ada,Hippokampos,43.56,10,Executive,SVP/CIO,24.892,36.089
1198200,Balas_Felix,Albert's Fine Clothing,228.72,3,Engineering,Engineer,24.8562,36.0754
1198200,Lagos_Linda,KaterinaÃÂs CafÃÂ©,25.4,0,Unknown,Unknown,24.892,36.089
1199040,Frente_Vira,Hippokampos,28.45,19,Engineering,Hydraulic Technician,24.892,36.089
1199400,Frente_Birgitta,KaterinaÃÂs CafÃÂ©,18.35,18,Engineering,Geologist,24.892,36.089
1199640,Osvaldo_Hennie,Roberts and Sons,223.81,21,Security,Perimeter Control,24.8506,36.0634
1200480,Bramar_Mat,Frydos Autosupply n' More,49.21,0,Unknown,Unknown,24.9042,36.0587
1200660,Borrasca_Isande,Hippokampos,22.13,7,Engineering,Drill Technician,24.892,36.089
1200660,Vann_Isia,Guy's Gyros,26.14,16,Security,Perimeter Control,24.8978,36.057
1236780,Calixto_Nils,Hallowed Grounds,11.98,8,Information Technology,IT Technician,24.8798,36.0634
1236840,Flecha_Sven,Brew've Been Served,3.71,17,Information Technology,IT Technician,24.9016,36.0561
1236960,Frente_Birgitta,Hallowed Grounds,5.28,18,Engineering,Geologist,24.8798,36.0634
1236960,Fusil_Stenig,Brew've Been Served,15.5,20,Security,Building Control,24.9016,36.0561
1237140,Arpa_Emile,Hallowed Grounds,5.95,0,Unknown,Unknown,24.8798,36.0634
1237200,Tempestad_Brand,Brew've Been Served,19.87,33,Engineering,Drill Technician,24.9016,36.0561
1237440,Cocinaro_Hideki,Hallowed Grounds,12.17,12,Security,Site Control,24.8798,36.0634
1237500,Nubarron_Adra,Coffee Cameleon,19.93,25,Engineering,Geologist,24.8901,36.0548
1237500,Osvaldo_Hennie,Brew've Been Served,11.47,21,Security,Perimeter Control,24.9016,36.0561
1237680,Ferro_Inga,Brew've Been Served,6.58,13,Security,Site Control,24.9016,36.0561
1237740,Herrero_Kanon,Brew've Been Served,11.23,22,Security,Badging Office,24.9016,36.0561
1237800,Vann_Isia,Brew've Been Served,19.24,16,Security,Perimeter Control,24.9016,36.0561
1237860,Ovan_Bertrand,Coffee Cameleon,14.47,29,Facilities,Facilities Group Manager,24.8901,36.0548
1237860,Ribera_Anda,Hallowed Grounds,78.69,0,Unknown,Unknown,24.8798,36.0634
1238160,Bergen_Linnea,Coffee Cameleon,5.49,6,Information Technology,IT Group Manager,24.8901,36.0548
1238220,Vann_Edvard,Brew've Been Served,4.92,34,Security,Perimeter Control,24.9016,36.0561
1238280,Bramar_Mat,Brew've Been Served,3.14,0,Unknown,Unknown,24.9016,36.0561
1238280,Lagos_Linda,Brew've Been Served,5.75,0,Unknown,Unknown,24.9016,36.0561
1238280,Lagos_Varja,Brew've Been Served,14.06,23,Security,Badging Office,24.9016,36.0561
1238340,Orilla_Kare,Hallowed Grounds,14.33,27,Engineering,Drill Technician,24.8798,36.0634
1238400,Lais_Cornelia,Brew've Been Served,8.42,0,Unknown,Unknown,24.9016,36.0561
1238400,Onda_Marin,Hallowed Grounds,15.27,26,Engineering,Drill Site Manager,24.8798,36.0634
1238460,Mies_Minke,Brew've Been Served,49.7,24,Security,Perimeter Control,24.9016,36.0561
1238520,Bodrogi_Loreto,Brew've Been Served,15.58,15,Security,Site Control,24.9016,36.0561
1238700,Forluniau_Carla,Coffee Cameleon,56.31,0,Unknown,Unknown,24.8901,36.0548
1238700,Mies Haber_Ruscella,Brew've Been Served,12.39,0,Unknown,Unknown,24.9016,36.0561
1238760,Coginian_Dante,Brew've Been Served,3.47,0,Unknown,Unknown,24.9016,36.0561
1239180,Pantanal_Rachel,Hallowed Grounds,14.39,0,Unknown,Unknown,24.8798,36.0634
1239240,Resumir_Felix,Brew've Been Served,18.58,30,Security,Security Group Manager,24.9016,36.0561
1244040,Morlun_Valeria,Carlyle Chemical Inc.,3608.08,0,Facilities,Truck Driver,24.8819,36.0587
1245600,Morlun_Adan,Nationwide Refinery,1903.77,0,Facilities,Truck Driver,24.892,36.089
1246440,Morluniau_Cecilia,Nationwide Refinery,1391.24,0,Facilities,Truck Driver,24.892,36.089
1250280,Morlun_Adan,Stewart and Sons Fabrication,4545.38,0,Facilities,Truck Driver,24.892,36.089
1251840,Morluniau_Cecilia,Stewart and Sons Fabrication,4740.68,0,Facilities,Truck Driver,24.892,36.089
1252500,Morlun_Valeria,Nationwide Refinery,3004.98,0,Facilities,Truck Driver,24.892,36.089
1252800,Balas_Felix,Bean There Done That,5.34,3,Engineering,Engineer,24.8497,36.0819
1252800,Baza_Isak,Jack's Magical Beans,11.15,5,Information Technology,IT Technician,24.8725,36.0677
1252800,Borrasca_Isande,Brewed Awakenings,91.62,7,Engineering,Drill Technician,24.892,36.089
1252800,Calzas_Axel,Bean There Done That,93.13,9,Engineering,Drill Technician,24.8497,36.0819
1252800,Campo-Corrente_Ada,Brewed Awakenings,3.62,10,Executive,SVP/CIO,24.892,36.089
1252800,Cazar_Gustav,Bean There Done That,18.96,11,Engineering,Hydraulic Technician,24.8497,36.0819
1252800,Frente_Vira,Bean There Done That,15.24,19,Engineering,Hydraulic Technician,24.8497,36.0819
1252800,Orilla_Elsa,Jack's Magical Beans,5.3,28,Engineering,Drill Technician,24.8725,36.0677
1252800,Strum_Orhan,Jack's Magical Beans,84.06,32,Executive,SVP/COO,24.8725,36.0677
1252800,Vasco-Pais_Willem,Jack's Magical Beans,19.54,35,Executive,Environmental Safety Advisor,24.8725,36.0677
1254300,Mies_Henk,Abila Airport,3152.41,0,Facilities,Truck Driver,24.827,36.0505
1256880,Strum_Orhan,Kalami Kafenion,22.39,32,Executive,SVP/COO,24.892,36.089
1257000,Bergen_Linnea,Ouzeri Elian,8.93,6,Information Technology,IT Group Manager,24.8716,36.0526
1257120,Campo-Corrente_Ada,Hippokampos,36.7,10,Executive,SVP/CIO,24.892,36.089
1257120,Tempestad_Brand,Hippokampos,118.89,33,Engineering,Drill Technician,24.892,36.089
1257180,Morlun_Valeria,KaterinaÃÂs CafÃÂ©,24.15,0,Facilities,Truck Driver,24.892,36.089
1257420,Forluniau_Carla,KaterinaÃÂs CafÃÂ©,88.56,0,Unknown,Unknown,24.892,36.089
1257720,Azada_Lars,Guy's Gyros,14.37,2,Engineering,Engineer,24.8978,36.057
1257720,Calixto_Nils,Abila Zacharo,31.0,8,Information Technology,IT Technician,24.892,36.089
1257720,Lagos_Varja,Ouzeri Elian,12.9,23,Security,Badging Office,24.8716,36.0526
1257840,Baza_Isak,Hippokampos,13.0,5,Information Technology,IT Technician,24.892,36.089
1257960,Barranco_Ingrid,Abila Zacharo,23.51,4,Executive,SVP/CFO,24.892,36.089
1258020,Herrero_Kanon,KaterinaÃÂs CafÃÂ©,55.6,22,Security,Badging Office,24.892,36.089
1258260,Cazar_Gustav,Ouzeri Elian,36.47,11,Engineering,Hydraulic Technician,24.8716,36.0526
1258500,Dedos_Lidelse,Kalami Kafenion,26.17,14,Engineering,Engineering Group Manager,24.892,36.089
1258560,Lagos_Linda,Kalami Kafenion,37.15,0,Unknown,Unknown,24.892,36.089
1258620,Mies Haber_Ruscella,Kalami Kafenion,38.5,0,Unknown,Unknown,24.892,36.089
1258740,Osvaldo_Hennie,Hippokampos,8.75,21,Security,Perimeter Control,24.892,36.089
1258740,Vasco-Pais_Willem,Gelatogalore,9.61,35,Executive,Environmental Safety Advisor,24.8613,36.0604
1258800,Lais_Cornelia,Ouzeri Elian,25.7,0,Unknown,Unknown,24.8716,36.0526
1258860,Borrasca_Isande,Hippokampos,82.61,7,Engineering,Drill Technician,24.892,36.089
1258860,Vann_Isia,Guy's Gyros,49.34,16,Security,Perimeter Control,24.8978,36.057
1258920,Calzas_Axel,Hippokampos,32.4,9,Engineering,Drill Technician,24.892,36.089
1258920,Cocinaro_Hideki,Ouzeri Elian,22.86,12,Security,Site Control,24.8716,36.0526
1259040,Nubarron_Adra,Guy's Gyros,15.89,25,Engineering,Geologist,24.8978,36.057
1259100,Balas_Felix,Abila Zacharo,88.83,3,Engineering,Engineer,24.892,36.089
1259100,Frente_Vira,Kalami Kafenion,47.86,19,Engineering,Hydraulic Technician,24.892,36.089
1259100,Ribera_Anda,Guy's Gyros,12.19,0,Unknown,Unknown,24.8978,36.057
1259160,Awelon_Varro,Gelatogalore,24.96,0,Unknown,Unknown,24.8613,36.0604
1259160,Coginian_Dante,Guy's Gyros,16.58,0,Unknown,Unknown,24.8978,36.057
1259220,Flecha_Sven,Abila Zacharo,20.44,17,Information Technology,IT Technician,24.892,36.089
1259460,Arpa_Emile,Ouzeri Elian,26.61,0,Unknown,Unknown,24.8716,36.0526
1259700,Bodrogi_Loreto,Gelatogalore,31.21,15,Security,Site Control,24.8613,36.0604
1259880,Ferro_Inga,Gelatogalore,39.4,13,Security,Site Control,24.8613,36.0604
1259880,Ovan_Bertrand,Abila Zacharo,33.8,29,Facilities,Facilities Group Manager,24.892,36.089
1259940,Pantanal_Rachel,Gelatogalore,42.36,0,Unknown,Unknown,24.8613,36.0604
1260000,Frente_Birgitta,Guy's Gyros,25.58,18,Engineering,Geologist,24.8978,36.057
1260000,Onda_Marin,KaterinaÃÂs CafÃÂ©,12.12,26,Engineering,Drill Site Manager,24.892,36.089
1260120,Mies_Minke,Hippokampos,118.23,24,Security,Perimeter Control,24.892,36.089
1260120,Orilla_Kare,Abila Zacharo,24.53,27,Engineering,Drill Technician,24.892,36.089
1260240,Bramar_Mat,Abila Zacharo,46.82,0,Unknown,Unknown,24.892,36.089
1260720,Nant_Irene,Kronos Pipe and Irrigation,2564.0,0,Facilities,Truck Driver,24.892,36.089
1260780,Resumir_Felix,Kalami Kafenion,28.82,30,Security,Security Group Manager,24.892,36.089
1261500,Morlun_Valeria,Carlyle Chemical Inc.,1112.04,0,Facilities,Truck Driver,24.8819,36.0587
1264260,Nant_Irene,Maximum Iron and Steel,4788.22,0,Facilities,Truck Driver,24.8377,36.0634
1266000,Mies_Henk,Abila Airport,875.87,0,Facilities,Truck Driver,24.827,36.0505
1270860,Morlun_Valeria,Carlyle Chemical Inc.,1392.73,0,Facilities,Truck Driver,24.8819,36.0587
1279080,Orilla_Elsa,Ouzeri Elian,28.86,28,Engineering,Drill Technician,24.8716,36.0526
1281000,Orilla_Kare,KaterinaÃÂs CafÃÂ©,39.23,27,Engineering,Drill Technician,24.892,36.089
1281120,Borrasca_Isande,Frydos Autosupply n' More,18.91,7,Engineering,Drill Technician,24.9042,36.0587
1281180,Lagos_Varja,Guy's Gyros,98.04,23,Security,Badging Office,24.8978,36.057
1281300,Azada_Lars,Hippokampos,13.02,2,Engineering,Engineer,24.892,36.089
1281300,Mies_Minke,Guy's Gyros,31.04,24,Security,Perimeter Control,24.8978,36.057
1281360,Ferro_Inga,General Grocer,126.2,13,Security,Site Control,24.857,36.0608
1281540,Arpa_Emile,KaterinaÃÂs CafÃÂ©,25.08,0,Unknown,Unknown,24.892,36.089
1281600,Nubarron_Adra,KaterinaÃÂs CafÃÂ©,29.84,25,Engineering,Geologist,24.892,36.089
1281720,Vann_Isia,Guy's Gyros,28.75,16,Security,Perimeter Control,24.8978,36.057
1281840,Tempestad_Brand,Frydos Autosupply n' More,235.27,33,Engineering,Drill Technician,24.9042,36.0587
1281900,Frente_Birgitta,KaterinaÃÂs CafÃÂ©,11.45,18,Engineering,Geologist,24.892,36.089
1281960,Lais_Cornelia,Guy's Gyros,44.91,0,Unknown,Unknown,24.8978,36.057
1282080,Fusil_Stenig,Guy's Gyros,36.35,20,Security,Building Control,24.8978,36.057
1282200,Balas_Felix,Hippokampos,35.12,3,Engineering,Engineer,24.892,36.089
